0.01009,C119,8070,3
0.01007,C700,9539,1
0.01006,C502,8501,3
0.01000,C772,9695,3
0.01000,C169,9699,3
0.00998,C589,9100,3
0.00997,C505,8201,2
0.00993,C772,9590,3
0.00992,C739,9680,3
0.00991,C710,9440,3
0.00991,C649,8120,3
0.00988,C501,8201,2
0.00987,C809,8046,3
0.00983,C541,8210,3
0.00981,C180,8490,3
0.00978,C778,9684,3
0.00978,C511,8077,2
0.00975,C539,8140,2
0.00975,C180,8240,3
0.00973,C711,9401,3
0.00971,C510,8077,2
0.00966,C504,8050,3
0.00963,C714,9440,3
0.00951,C181,8140,3
0.00940,C140,8070,3
0.00938,C343,8481,3
0.00933,C199,8481,3
0.00931,C739,8345,3
0.00930,C421,9873,3
0.00927,C492,8890,3
0.00925,C739,8021,3
0.00923,C649,8255,3
0.00918,C500,8540,3
0.00915,C500,8520,3
0.00909,C569,8481,3
0.00909,C185,8480,3
0.00908,C341,8550,3
0.00905,C716,9470,3
0.00905,C502,8230,2
0.00900,C770,9690,3
0.00900,C342,8012,3
0.00899,C160,8490,3
0.00896,C770,9652,3
0.00895,C679,8070,3
0.00894,C773,9670,3
0.00894,C770,9698,3
0.00892,C505,8010,3
0.00892,C321,8071,3
0.00889,C503,8201,2
0.00886,C343,8255,3
0.00885,C250,8481,3
0.00884,C443,8247,3
0.00883,C249,8140,3
0.00882,C503,8520,2
0.00881,C779,9691,3
0.00878,C569,8020,3
0.00873,C182,8263,2
0.00872,C505,8510,3
0.00868,C529,8010,2
0.00868,C342,8250,3
0.00865,C421,9985,3
0.00860,C774,9695,3
0.00859,C300,8070,3
0.00855,C570,8460,3
0.00855,C569,8471,3
0.00853,C508,8541,3
0.00842,C720,9391,3
0.00840,C445,9700,3
0.00835,C700,9532,0
0.00835,C184,8010,3
0.00833,C713,9400,3
0.00830,C549,8010,2
0.00829,C504,8201,3
0.00829,C169,8240,3
0.00828,C384,9052,3
0.00825,C482,8140,3
0.00823,C503,8140,3
0.00822,C422,9689,3
0.00821,C482,8461,3
0.00820,C505,8501,3
0.00818,C504,8401,3
0.00818,C421,9820,3
0.00817,C716,9421,3
0.00817,C445,8742,3
0.00812,C199,8010,3
0.00811,C508,8141,3
0.00810,C772,9690,3
0.00810,C692,9510,3
0.00810,C504,8000,3
0.00808,C809,8490,3
0.00808,C509,8507,2
0.00806,C649,8320,3
0.00803,C184,8261,3
0.00802,C739,8331,3
0.00802,C509,9020,3
0.00802,C446,8832,3
0.00801,C030,8070,3
0.00800,C530,8560,3
0.00798,C183,8481,3
0.00796,C509,8141,3
0.00795,C739,8000,3
0.00794,C770,9590,3
0.00791,C671,8130,3
0.00790,C762,8000,3
0.00783,C505,8211,3
0.00777,C504,8521,3
0.00777,C495,8890,3
0.00777,C099,9680,3
0.00776,C494,8890,3
0.00774,C774,9691,3
0.00774,C079,8200,3
0.00769,C779,9673,3
0.00769,C501,8541,3
0.00769,C491,8830,3
0.00767,C447,9140,3
0.00766,C443,8721,3
0.00762,C150,8070,3
0.00758,C504,8575,3
0.00757,C481,8461,3
0.00753,C508,8000,3
0.00753,C239,8260,3
0.00751,C739,8344,3
0.00751,C549,8980,3
0.00748,C310,8070,3
0.00747,C504,9020,3
0.00746,C725,9560,0
0.00746,C676,8120,3
0.00745,C779,9671,3
0.00744,C320,8070,2
0.00744,C139,8070,3
0.00742,C719,9400,3
0.00742,C509,8050,3
0.00742,C504,8541,3
0.00737,C778,9702,3
0.00732,C508,8507,2
0.00731,C531,8010,2
0.00730,C508,8050,3
0.00728,C447,8832,3
0.00728,C180,8261,2
0.00725,C320,8071,3
0.00724,C492,8852,3
0.00720,C749,9500,3
0.00719,C349,8020,3
0.00718,C171,8140,3
0.00718,C151,8070,3
0.00717,C501,8503,2
0.00716,C501,8501,3
0.00716,C180,8000,3
0.00711,C447,8742,3
0.00709,C341,8013,3
0.00706,C218,8140,3
0.00703,C182,8490,3
0.00702,C506,8520,3
0.00698,C672,8120,2
0.00698,C183,8263,3
0.00697,C508,8503,3
0.00695,C505,8230,2
0.00694,C508,9020,3
0.00694,C342,8000,3
0.00692,C240,8010,3
0.00690,C541,8933,3
0.00684,C511,8070,3
0.00683,C675,8120,3
0.00683,C210,8070,2
0.00681,C543,8380,3
0.00681,C180,8210,2
0.00680,C181,8240,3
0.00679,C402,9220,3
0.00679,C186,8261,3
0.00679,C183,8210,3
0.00678,C187,8000,3
0.00677,C559,8140,3
0.00676,C442,8720,3
0.00676,C186,8481,3
0.00674,C080,8200,3
0.00673,C772,9691,3
0.00672,C446,8247,3
0.00671,C503,8510,3
0.00670,C541,8000,3
0.00670,C508,8524,3
0.00668,C349,8481,3
0.00666,C501,8230,2
0.00665,C503,8211,3
0.00664,C541,8461,3
0.00660,C501,8530,3
0.00659,C162,8240,3
0.00658,C500,8541,3
0.00658,C341,8044,3
0.00658,C079,9699,3
0.00657,C773,9695,3
0.00657,C212,8124,3
0.00656,C492,8800,3
0.00655,C182,8210,2
0.00654,C421,9975,3
0.00652,C348,8010,3
0.00651,C530,8380,3
0.00648,C502,8503,2
0.00648,C169,8936,3
0.00646,C541,8931,3
0.00646,C529,8140,3
0.00646,C509,8010,2
0.00646,C221,8140,3
0.00643,C187,8140,2
0.00642,C050,8070,3
0.00640,C342,8042,3
0.00640,C091,8070,3
0.00639,C421,9986,3
0.00637,C079,8070,3
0.00632,C749,8370,3
0.00632,C671,8130,2
0.00631,C770,9650,3
0.00631,C250,8246,3
0.00630,C673,8120,3
0.00629,C199,8263,2
0.00628,C269,8000,3
0.00625,C079,8140,3
0.00623,C421,9840,3
0.00623,C019,8071,3
0.00620,C502,8522,2
0.00620,C251,8500,3
0.00618,C503,8501,3
0.00618,C158,8070,3
0.00616,C509,8543,3
0.00616,C503,8230,2
0.00616,C109,8070,3
0.00604,C711,9382,3
0.00604,C570,8260,3
0.00603,C530,8072,3
0.00601,C675,8130,2
0.00600,C169,8142,3
0.00597,C505,8503,2
0.00596,C510,8070,2
0.00596,C343,8072,3
0.00596,C000,8070,3
0.00589,C159,8140,3
0.00588,C649,8318,3
0.00588,C186,8210,2
0.00586,C441,8410,3
0.00586,C252,8000,3
0.00584,C772,9670,3
0.00584,C541,8010,2
0.00584,C530,8384,3
0.00582,C492,8851,3
0.00581,C675,8130,3
0.00581,C649,8130,3
0.00581,C503,8010,3
0.00580,C539,8041,3
0.00579,C021,8071,3
0.00578,C159,8000,3
0.00575,C211,8077,2
0.00573,C349,8240,3
0.00572,C179,8140,3
0.00571,C751,8271,0
0.00569,C501,8211,3
0.00568,C349,8260,3
0.00565,C712,9401,3
0.00565,C549,8310,3
0.00563,C172,8140,3
0.00562,C529,8071,3
0.00561,C739,8343,3
0.00560,C779,9698,3
0.00560,C447,8247,3
0.00560,C119,8010,3
0.00559,C779,9675,3
0.00558,C444,8721,3
0.00556,C740,8370,3
0.00555,C770,9675,3
0.00554,C509,8503,3
0.00553,C187,8240,3
0.00551,C421,9872,3
0.00549,C159,8010,3
0.00547,C541,8070,3
0.00546,C421,9591,3
0.00544,C569,8951,3
0.00544,C166,8490,3
0.00542,C549,8930,3
0.00539,C422,9680,3
0.00537,C154,8140,3
0.00536,C259,8481,3
0.00534,C209,8140,2
0.00534,C029,8071,3
0.00533,C504,8010,2
0.00531,C199,8210,2
0.00529,C259,8480,3
0.00527,C218,8124,3
0.00527,C186,8010,3
0.00525,C559,8980,3
0.00524,C508,8401,3
0.00523,C809,8071,3
0.00523,C519,8010,3
0.00522,C541,8255,3
0.00521,C711,9380,3
0.00518,C341,8252,3
0.00517,C209,8010,2
0.00517,C020,8070,3
0.00515,C541,8380,2
0.00514,C710,9400,3
0.00514,C541,8890,3
0.00514,C252,8500,3
0.00511,C809,8001,3
0.00509,C041,8070,3
0.00508,C549,8000,3
0.00508,C503,8503,2
0.00507,C530,8071,3
0.00506,C720,9560,0
0.00506,C511,8070,2
0.00506,C187,8010,2
0.00506,C181,8243,3
0.00505,C770,9699,3
0.00505,C519,8720,3
0.00505,C163,9680,3
0.00501,C163,8145,3
0.00500,C500,8522,3
0.00499,C501,8522,2
0.00499,C182,8000,3
0.00498,C251,8000,3
0.00498,C172,8246,3
0.00497,C189,8480,3
0.00496,C569,9071,3
0.00493,C508,8575,3
0.00492,C069,8070,3
0.00491,C509,8524,3
0.00491,C412,9731,3
0.00490,C700,9533,0
0.00490,C257,8140,3
0.00489,C778,9705,3
0.00489,C239,8000,3
0.00489,C209,8246,3
0.00488,C719,9380,3
0.00487,C549,8460,3
0.00487,C508,8201,3
0.00486,C349,8071,3
0.00485,C718,9401,3
0.00476,C349,8560,3
0.00476,C252,8246,3
0.00473,C774,9690,3
0.00473,C441,8742,2
0.00473,C343,8550,3
0.00473,C209,8490,3
0.00472,C185,8263,3
0.00468,C447,9700,3
0.00468,C028,8070,3
0.00465,C778,9714,3
0.00465,C519,8076,3
0.00465,C183,8261,3
0.00464,C501,8543,3
0.00463,C259,8500,3
0.00462,C518,8070,3
0.00461,C444,8742,3
0.00458,C539,8380,3
0.00458,C509,8521,3
0.00458,C163,8010,3
0.00456,C341,8310,3
0.00456,C258,8500,3
0.00455,C718,9380,3
0.00455,C168,8142,3
0.00454,C269,8010,3
0.00454,C210,8071,3
0.00453,C774,9698,3
0.00453,C221,8162,3
0.00451,C501,8510,3
0.00449,C179,8936,3
0.00448,C343,8253,3
0.00447,C505,8522,2
0.00445,C530,8260,3
0.00445,C349,8480,3
0.00445,C239,8480,3
0.00445,C179,9680,3
0.00442,C569,8240,3
0.00441,C773,9691,3
0.00441,C713,9401,3
0.00441,C711,9680,3
0.00440,C530,8076,3
0.00439,C539,8071,2
0.00439,C442,8720,2
0.00438,C719,9680,3
0.00436,C678,8070,3
0.00436,C343,8020,3
0.00436,C239,8560,3
0.00434,C809,8021,3
0.00434,C701,9533,0
0.00433,C240,8000,3
0.00433,C184,8210,2
0.00432,C711,9451,3
0.00432,C185,8481,3
0.00431,C183,8010,3
0.00431,C079,8010,3
0.00430,C341,8045,3
0.00429,C694,8720,3
0.00429,C482,9050,3
0.00429,C199,8240,3
0.00428,C530,8480,3
0.00427,C773,9591,3
0.00427,C182,8261,2
0.00426,C508,8521,3
0.00424,C712,9450,3
0.00421,C492,8850,3
0.00420,C186,8263,2
0.00419,C539,8072,2
0.00418,C199,8261,2
0.00418,C185,8210,3
0.00417,C449,9709,3
0.00416,C421,9734,3
0.00416,C023,8071,3
0.00415,C778,9667,3
0.00414,C518,8077,2
0.00414,C443,8743,2
0.00412,C719,8000,1
0.00412,C539,8310,3
0.00410,C712,9380,3
0.00410,C696,9699,3
0.00409,C210,8077,2
0.00407,C541,8951,3
0.00407,C506,8522,3
0.00407,C504,8507,3
0.00406,C506,8140,3
0.00404,C168,9680,3
0.00402,C673,8130,3
0.00402,C421,9920,3
0.00402,C341,8001,3
0.00400,C739,8350,3
0.00400,C446,8772,3
0.00400,C031,8071,3
0.00399,C579,8140,3
0.00398,C187,8490,3
0.00398,C099,8071,3
0.00397,C693,8770,3
0.00396,C559,8950,3
0.00396,C539,8260,3
0.00396,C211,8083,3
0.00394,C774,9591,3
0.00394,C349,8001,3
0.00393,C050,8430,3
0.00392,C211,8071,3
0.00391,C779,9652,3
0.00391,C569,8070,3
0.00391,C199,8000,3
0.00391,C184,8490,3
0.00390,C716,9400,3
0.00390,C258,8000,3
0.00383,C400,9220,3
0.00382,C649,8316,3
0.00382,C541,8481,3
0.00382,C509,9680,3
0.00382,C163,9699,3
0.00378,C480,8851,3
0.00377,C241,8010,3
0.00377,C162,9699,3
0.00375,C181,8490,3
0.00375,C155,8010,3
0.00374,C772,9698,3
0.00374,C519,8051,3
0.00374,C187,8260,3
0.00373,C504,8504,3
0.00373,C421,9831,3
0.00373,C239,8160,3
0.00373,C169,9590,3
0.00373,C049,8071,3
0.00371,C770,9684,3
0.00369,C773,9663,3
0.00369,C509,8401,3
0.00368,C348,8012,3
0.00368,C328,8070,3
0.00367,C189,8210,3
0.00366,C348,8042,3
0.00366,C342,8246,3
0.00365,C529,8010,3
0.00365,C492,8802,3
0.00364,C775,9680,3
0.00363,C674,8120,2
0.00363,C220,8970,3
0.00362,C492,8811,3
0.00361,C509,8201,3
0.00361,C502,8503,3
0.00361,C340,8240,3
0.00360,C519,8542,2
0.00359,C549,8480,3
0.00359,C253,8140,3
0.00358,C779,9702,3
0.00358,C679,8050,3
0.00358,C445,9709,3
0.00356,C154,8071,3
0.00355,C779,9684,3
0.00355,C710,9380,3
0.00355,C161,8490,3
0.00354,C773,9690,3
0.00354,C343,8013,3
0.00354,C180,8246,3
0.00353,C184,8263,2
0.00352,C699,8720,3
0.00352,C348,8046,3
0.00351,C778,9687,3
0.00351,C716,9161,1
0.00351,C549,8951,3
0.00351,C446,8745,3
0.00351,C259,8246,3
0.00348,C502,8141,3
0.00346,C772,9675,3
0.00346,C679,8140,3
0.00346,C348,8250,3
0.00345,C443,8410,3
0.00345,C211,8124,3
